,accel [g],aerodrag,gap [m],lift per assy [N],position [m],time [s],velocity [m/s]
9376,,,0.0025,,,,
9377,,,0.0025,,,,
9378,,,0.0025,,,,
9379,,,0.0025,,,,
9380,,,0.0025,,,,
9381,,,0.0025,,,,
9382,,,0.0025,,,,
9383,,,0.0025,,,,
9384,,,0.0025,,,,
9385,,,0.0025,,,,
9386,,,0.0025,,,,
9387,,,0.0025,,,,
9388,,,0.0025,,,,
9389,,,0.0025,,,,
9390,,,0.0025,,,,
9391,,,0.0025,,,,
9392,,,0.0025,,,,
9393,,,0.0025,,,,
9394,,,0.0025,,,,
9395,,,0.0025,,,,
9396,,,0.0025,,,,
9397,,,0.0025,,,,
9398,,,0.0025,,,,
9399,,,0.0025,,,,
9400,,,0.0025,,,,
9401,,,0.0025,,,,
9402,,,0.0025,,,,
9403,,,0.0025,,,,
9404,,,0.0025,,,,
9405,,,0.0025,,,,
9406,,,0.0025,,,,
9407,,,0.0025,,,,
9408,,,0.0025,,,,
9409,,,0.0025,,,,
9410,,,0.0025,,,,
9411,,,0.0025,,,,
9412,,,0.0025,,,,
9413,,,0.0025,,,,
9414,,,0.0025,,,,
9415,,,0.0025,,,,
9416,,,0.0025,,,,
9417,,,0.0025,,,,
9418,,,0.0025,,,,
9419,,,0.0025,,,,
9420,,,0.0025,,,,
9421,,,0.0025,,,,
9422,,,0.0025,,,,
9423,,,0.0025,,,,
9424,,,0.0025,,,,
9425,,,0.0025,,,,
9426,,,0.0025,,,,
9427,,,0.0025,,,,
9428,,,0.0025,,,,
9429,,,0.0025,,,,
9430,,,0.0025,,,,
9431,,,0.0025,,,,
9432,,,0.0025,,,,
9433,,,0.0025,,,,
9434,,,0.0025,,,,
9435,,,0.0025,,,,
9436,,,0.0025,,,,
9437,,,0.0025,,,,
9438,,,0.0025,,,,
9439,,,0.0025,,,,
9440,,,0.0025,,,,
9441,,,0.0025,,,,
9442,,,0.0025,,,,
9443,,,0.0025,,,,
9444,,,0.0025,,,,
9445,,,0.0025,,,,
9446,,,0.0025,,,,
9447,,,0.0025,,,,
9448,,,0.0025,,,,
9449,,,0.0025,,,,
9450,,,0.0025,,,,
9451,,,0.0025,,,,
9452,,,0.0025,,,,
9453,,,0.0025,,,,
9454,,,0.0025,,,,
9455,,,0.0025,,,,
9456,,,0.0025,,,,
9457,,,0.0025,,,,
9458,,,0.0025,,,,
9459,,,0.0025,,,,
9460,,,0.0025,,,,
9461,,,0.0025,,,,
9462,,,0.0025,,,,
9463,,,0.0025,,,,
9464,,,0.0025,,,,
9465,,,0.0025,,,,
9466,,,0.0025,,,,
9467,,,0.0025,,,,
9468,,,0.0025,,,,
9469,,,0.0025,,,,
9470,,,0.0025,,,,
9471,,,0.0025,,,,
9472,,,0.0025,,,,
9473,,,0.0025,,,,
9474,,,0.0025,,,,
9475,,,0.0025,,,,
9476,,,0.0025,,,,
9477,,,0.0025,,,,
9478,,,0.0025,,,,
9479,,,0.0025,,,,
9480,,,0.0025,,,,
9481,,,0.0025,,,,
9482,,,0.0025,,,,
9483,,,0.0025,,,,
9484,,,0.0025,,,,
9485,,,0.0025,,,,
9486,,,0.0025,,,,
9487,,,0.0025,,,,
9488,,,0.0025,,,,
9489,,,0.0025,,,,
9490,,,0.0025,,,,
9491,,,0.0025,,,,
9492,,,0.0025,,,,
9493,,,0.0025,,,,
9494,,,0.0025,,,,
9495,,,0.0025,,,,
9496,,,0.0025,,,,
9497,,,0.0025,,,,
9498,,,0.0025,,,,
9499,,,0.0025,,,,
9500,,,0.0025,,,,
9501,,,0.0025,,,,
9502,,,0.0025,,,,
9503,,,0.0025,,,,
9504,,,0.0025,,,,
9505,,,0.0025,,,,
9506,,,0.0025,,,,
9507,,,0.0025,,,,
9508,,,0.0025,,,,
9509,,,0.0025,,,,
9510,,,0.0025,,,,
9511,,,0.0025,,,,
9512,,,0.0025,,,,
9513,,,0.0025,,,,
9514,,,0.0025,,,,
9515,,,0.0025,,,,
9516,,,0.0025,,,,
9517,,,0.0025,,,,
9518,,,0.0025,,,,
9519,,,0.0025,,,,
9520,,,0.0025,,,,
9521,,,0.0025,,,,
9522,,,0.0025,,,,
9523,,,0.0025,,,,
9524,,,0.0025,,,,
9525,,,0.0025,,,,
9526,,,0.0025,,,,
9527,,,0.0025,,,,
9528,,,0.0025,,,,
9529,,,0.0025,,,,
9530,,,0.0025,,,,
9531,,,0.0025,,,,
9532,,,0.0025,,,,
9533,,,0.0025,,,,
9534,,,0.0025,,,,
9535,,,0.0025,,,,
9536,,,0.0025,,,,
9537,,,0.0025,,,,
9538,,,0.0025,,,,
9539,,,0.0025,,,,
9540,,,0.0025,,,,
9541,,,0.0025,,,,
9542,,,0.0025,,,,
9543,,,0.0025,,,,
9544,,,0.0025,,,,
9545,,,0.0025,,,,
9546,,,0.0025,,,,
9547,,,0.0025,,,,
9548,,,0.0025,,,,
9549,,,0.0025,,,,
9550,,,0.0025,,,,
9551,,,0.0025,,,,
9552,,,0.0025,,,,
9553,,,0.0025,,,,
9554,,,0.0025,,,,
9555,,,0.0025,,,,
9556,,,0.0025,,,,
9557,,,0.0025,,,,
9558,,,0.0025,,,,
9559,,,0.0025,,,,
9560,,,0.0025,,,,
9561,,,0.0025,,,,
9562,,,0.0025,,,,
9563,,,0.0025,,,,
9564,,,0.0025,,,,
9565,,,0.0025,,,,
9566,,,0.0025,,,,
9567,,,0.0025,,,,
9568,,,0.0025,,,,
9569,,,0.0025,,,,
9570,,,0.0025,,,,
9571,,,0.0025,,,,
9572,,,0.0025,,,,
9573,,,0.0025,,,,
9574,,,0.0025,,,,
9575,,,0.0025,,,,
9576,,,0.0025,,,,
9577,,,0.0025,,,,
9578,,,0.0025,,,,
9579,,,0.0025,,,,
9580,,,0.0025,,,,
9581,,,0.0025,,,,
9582,,,0.0025,,,,
9583,,,0.0025,,,,
9584,,,0.0025,,,,
9585,,,0.0025,,,,
9586,,,0.0025,,,,
9587,,,0.0025,,,,
9588,,,0.0025,,,,
9589,,,0.0025,,,,
9590,,,0.0025,,,,
9591,,,0.0025,,,,
9592,,,0.0025,,,,
9593,,,0.0025,,,,
9594,,,0.0025,,,,
9595,,,0.0025,,,,
9596,,,0.0025,,,,
9597,,,0.0025,,,,
9598,,,0.0025,,,,
9599,,,0.0025,,,,
9600,,,0.0025,,,,
9601,,,0.0025,,,,
9602,,,0.0025,,,,
9603,,,0.0025,,,,
9604,,,0.0025,,,,
9605,,,0.0025,,,,
9606,,,0.0025,,,,
9607,,,0.0025,,,,
9608,,,0.0025,,,,
9609,,,0.0025,,,,
9610,,,0.0025,,,,
9611,,,0.0025,,,,
9612,,,0.0025,,,,
9613,,,0.0025,,,,
9614,,,0.0025,,,,
9615,,,0.0025,,,,
9616,,,0.0025,,,,
9617,,,0.0025,,,,
9618,,,0.0025,,,,
9619,,,0.0025,,,,
9620,,,0.0025,,,,
9621,,,0.0025,,,,
9622,,,0.0025,,,,
9623,,,0.0025,,,,
9624,,,0.0025,,,,
9625,,,0.0025,,,,
9626,,,0.0025,,,,
9627,,,0.0025,,,,
9628,,,0.0025,,,,
9629,,,0.0025,,,,
9630,,,0.0025,,,,
9631,,,0.0025,,,,
9632,,,0.0025,,,,
9633,,,0.0025,,,,
9634,,,0.0025,,,,
9635,,,0.0025,,,,
9636,,,0.0025,,,,
9637,,,0.0025,,,,
9638,,,0.0025,,,,
9639,,,0.0025,,,,
9640,,,0.0025,,,,
9641,,,0.0025,,,,
9642,,,0.0025,,,,
9643,,,0.0025,,,,
9644,,,0.0025,,,,
9645,,,0.0025,,,,
9646,,,0.0025,,,,
9647,,,0.0025,,,,
9648,,,0.0025,,,,
9649,,,0.0025,,,,
9650,,,0.0025,,,,
9651,,,0.0025,,,,
9652,,,0.0025,,,,
9653,,,0.0025,,,,
9654,,,0.0025,,,,
9655,,,0.0025,,,,
9656,,,0.0025,,,,
9657,,,0.0025,,,,
9658,,,0.0025,,,,
9659,,,0.0025,,,,
9660,,,0.0025,,,,
9661,,,0.0025,,,,
9662,,,0.0025,,,,
9663,,,0.0025,,,,
9664,,,0.0025,,,,
9665,,,0.0025,,,,
9666,,,0.0025,,,,
9667,,,0.0025,,,,
9668,,,0.0025,,,,
9669,,,0.0025,,,,
9670,,,0.0025,,,,
9671,,,0.0025,,,,
9672,,,0.0025,,,,
9673,,,0.0025,,,,
9674,,,0.0025,,,,
9675,,,0.0025,,,,
9676,,,0.0025,,,,
9677,,,0.0025,,,,
9678,,,0.0025,,,,
9679,,,0.0025,,,,
9680,,,0.0025,,,,
9681,,,0.0025,,,,
9682,,,0.0025,,,,
9683,,,0.0025,,,,
9684,,,0.0025,,,,
9685,,,0.0025,,,,
9686,,,0.0025,,,,
9687,,,0.0025,,,,
9688,,,0.0025,,,,
9689,,,0.0025,,,,
9690,,,0.0025,,,,
9691,,,0.0025,,,,
9692,,,0.0025,,,,
9693,,,0.0025,,,,
9694,,,0.0025,,,,
9695,,,0.0025,,,,
9696,,,0.0025,,,,
9697,,,0.0025,,,,
9698,,,0.0025,,,,
9699,,,0.0025,,,,
9700,,,0.0025,,,,
9701,,,0.0025,,,,
9702,,,0.0025,,,,
9703,,,0.0025,,,,
9704,,,0.0025,,,,
9705,,,0.0025,,,,
9706,,,0.0025,,,,
9707,,,0.0025,,,,
9708,,,0.0025,,,,
9709,,,0.0025,,,,
9710,,,0.0025,,,,
9711,,,0.0025,,,,
9712,,,0.0025,,,,
9713,,,0.0025,,,,
9714,,,0.0025,,,,
9715,,,0.0025,,,,
9716,,,0.0025,,,,
9717,,,0.0025,,,,
9718,,,0.0025,,,,
9719,,,0.0025,,,,
9720,,,0.0025,,,,
9721,,,0.0025,,,,
9722,,,0.0025,,,,
9723,,,0.0025,,,,
9724,,,0.0025,,,,
9725,,,0.0025,,,,
9726,,,0.0025,,,,
9727,,,0.0025,,,,
9728,,,0.0025,,,,
9729,,,0.0025,,,,
9730,,,0.0025,,,,
9731,,,0.0025,,,,
9732,,,0.0025,,,,
9733,,,0.0025,,,,
9734,,,0.0025,,,,
9735,,,0.0025,,,,
9736,,,0.0025,,,,
9737,,,0.0025,,,,
9738,,,0.0025,,,,
9739,,,0.0025,,,,
9740,,,0.0025,,,,
9741,,,0.0025,,,,
9742,,,0.0025,,,,
9743,,,0.0025,,,,
9744,,,0.0025,,,,
9745,,,0.0025,,,,
9746,,,0.0025,,,,
9747,,,0.0025,,,,
9748,,,0.0025,,,,
9749,,,0.0025,,,,
9750,,,0.0025,,,,
9751,,,0.0025,,,,
9752,,,0.0025,,,,
9753,,,0.0025,,,,
9754,,,0.0025,,,,
9755,,,0.0025,,,,
9756,,,0.0025,,,,
9757,,,0.0025,,,,
9758,,,0.0025,,,,
9759,,,0.0025,,,,
9760,,,0.0025,,,,
9761,,,0.0025,,,,
9762,,,0.0025,,,,
9763,,,0.0025,,,,
9764,,,0.0025,,,,
9765,,,0.0025,,,,
9766,,,0.0025,,,,
9767,,,0.0025,,,,
9768,,,0.0025,,,,
9769,,,0.0025,,,,
9770,,,0.0025,,,,
9771,,,0.0025,,,,
9772,,,0.0025,,,,
9773,,,0.0025,,,,
9774,,,0.0025,,,,
9775,,,0.0025,,,,
9776,,,0.0025,,,,
9777,,,0.0025,,,,
9778,,,0.0025,,,,
9779,,,0.0025,,,,
9780,,,0.0025,,,,
9781,,,0.0025,,,,
9782,,,0.0025,,,,
9783,,,0.0025,,,,
9784,,,0.0025,,,,
9785,,,0.0025,,,,
9786,,,0.0025,,,,
9787,,,0.0025,,,,
9788,,,0.0025,,,,
9789,,,0.0025,,,,
9790,,,0.0025,,,,
9791,,,0.0025,,,,
9792,,,0.0025,,,,
9793,,,0.0025,,,,
9794,,,0.0025,,,,
9795,,,0.0025,,,,
9796,,,0.0025,,,,
9797,,,0.0025,,,,
9798,,,0.0025,,,,
9799,,,0.0025,,,,
9800,,,0.0025,,,,
9801,,,0.0025,,,,
9802,,,0.0025,,,,
9803,,,0.0025,,,,
9804,,,0.0025,,,,
9805,,,0.0025,,,,
9806,,,0.0025,,,,
9807,,,0.0025,,,,
9808,,,0.0025,,,,
9809,,,0.0025,,,,
9810,,,0.0025,,,,
9811,,,0.0025,,,,
9812,,,0.0025,,,,
9813,,,0.0025,,,,
9814,,,0.0025,,,,
9815,,,0.0025,,,,
9816,,,0.0025,,,,
9817,,,0.0025,,,,
9818,,,0.0025,,,,
9819,,,0.0025,,,,
9820,,,0.0025,,,,
9821,,,0.0025,,,,
9822,,,0.0025,,,,
9823,,,0.0025,,,,
9824,,,0.0025,,,,
9825,,,0.0025,,,,
9826,,,0.0025,,,,
9827,,,0.0025,,,,
9828,,,0.0025,,,,
9829,,,0.0025,,,,
9830,,,0.0025,,,,
9831,,,0.0025,,,,
9832,,,0.0025,,,,
9833,,,0.0025,,,,
9834,,,0.0025,,,,
9835,,,0.0025,,,,
9836,,,0.0025,,,,
9837,,,0.0025,,,,
9838,,,0.0025,,,,
9839,,,0.0025,,,,
9840,,,0.0025,,,,
9841,,,0.0025,,,,
9842,,,0.0025,,,,
9843,,,0.0025,,,,
9844,,,0.0025,,,,
9845,,,0.0025,,,,
9846,,,0.0025,,,,
9847,,,0.0025,,,,
9848,,,0.0025,,,,
9849,,,0.0025,,,,
9850,,,0.0025,,,,
9851,,,0.0025,,,,
9852,,,0.0025,,,,
9853,,,0.0025,,,,
9854,,,0.0025,,,,
9855,,,0.0025,,,,
9856,,,0.0025,,,,
9857,,,0.0025,,,,
9858,,,0.0025,,,,
9859,,,0.0025,,,,
9860,,,0.0025,,,,
9861,,,0.0025,,,,
9862,,,0.0025,,,,
9863,,,0.0025,,,,
9864,,,0.0025,,,,
9865,,,0.0025,,,,
9866,,,0.0025,,,,
9867,,,0.0025,,,,
9868,,,0.0025,,,,
9869,,,0.0025,,,,
9870,,,0.0025,,,,
9871,,,0.0025,,,,
9872,,,0.0025,,,,
9873,,,0.0025,,,,
9874,,,0.0025,,,,
9875,,,0.0025,,,,
9876,,,0.0025,,,,
9877,,,0.0025,,,,
9878,,,0.0025,,,,
9879,,,0.0025,,,,
9880,,,0.0025,,,,
9881,,,0.0025,,,,
9882,,,0.0025,,,,
9883,,,0.0025,,,,
9884,,,0.0025,,,,
9885,,,0.0025,,,,
9886,,,0.0025,,,,
9887,,,0.0025,,,,
9888,,,0.0025,,,,
9889,,,0.0025,,,,
9890,,,0.0025,,,,
9891,,,0.0025,,,,
9892,,,0.0025,,,,
9893,,,0.0025,,,,
9894,,,0.0025,,,,
9895,,,0.0025,,,,
9896,,,0.0025,,,,
9897,,,0.0025,,,,
9898,,,0.0025,,,,
9899,,,0.0025,,,,
9900,,,0.0025,,,,
9901,,,0.0025,,,,
9902,,,0.0025,,,,
9903,,,0.0025,,,,
9904,,,0.0025,,,,
9905,,,0.0025,,,,
9906,,,0.0025,,,,
9907,,,0.0025,,,,
9908,,,0.0025,,,,
9909,,,0.0025,,,,
9910,,,0.0025,,,,
9911,,,0.0025,,,,
9912,,,0.0025,,,,
9913,,,0.0025,,,,
9914,,,0.0025,,,,
9915,,,0.0025,,,,
9916,,,0.0025,,,,
9917,,,0.0025,,,,
9918,,,0.0025,,,,
9919,,,0.0025,,,,
9920,,,0.0025,,,,
9921,,,0.0025,,,,
9922,,,0.0025,,,,
9923,,,0.0025,,,,
9924,,,0.0025,,,,
9925,,,0.0025,,,,
9926,,,0.0025,,,,
9927,,,0.0025,,,,
9928,,,0.0025,,,,
9929,,,0.0025,,,,
9930,,,0.0025,,,,
9931,,,0.0025,,,,
9932,,,0.0025,,,,
9933,,,0.0025,,,,
9934,,,0.0025,,,,
9935,,,0.0025,,,,
9936,,,0.0025,,,,
9937,,,0.0025,,,,
9938,,,0.0025,,,,
9939,,,0.0025,,,,
9940,,,0.0025,,,,
9941,,,0.0025,,,,
9942,,,0.0025,,,,
9943,,,0.0025,,,,
9944,,,0.0025,,,,
9945,,,0.0025,,,,
9946,,,0.0025,,,,
9947,,,0.0025,,,,
9948,,,0.0025,,,,
9949,,,0.0025,,,,
9950,,,0.0025,,,,
9951,,,0.0025,,,,
9952,,,0.0025,,,,
9953,,,0.0025,,,,
9954,,,0.0025,,,,
9955,,,0.0025,,,,
9956,,,0.0025,,,,
9957,,,0.0025,,,,
9958,,,0.0025,,,,
9959,,,0.0025,,,,
9960,,,0.0025,,,,
9961,,,0.0025,,,,
9962,,,0.0025,,,,
9963,,,0.0025,,,,
9964,,,0.0025,,,,
9965,,,0.0025,,,,
9966,,,0.0025,,,,
9967,,,0.0025,,,,
9968,,,0.0025,,,,
9969,,,0.0025,,,,
9970,,,0.0025,,,,
9971,,,0.0025,,,,
9972,,,0.0025,,,,
9973,,,0.0025,,,,
9974,,,0.0025,,,,
9975,,,0.0025,,,,
9976,,,0.0025,,,,
9977,,,0.0025,,,,
9978,,,0.0025,,,,
9979,,,0.0025,,,,
9980,,,0.0025,,,,
9981,,,0.0025,,,,
9982,,,0.0025,,,,
9983,,,0.0025,,,,
9984,,,0.0025,,,,
9985,,,0.0025,,,,
9986,,,0.0025,,,,
9987,,,0.0025,,,,
9988,,,0.0025,,,,
9989,,,0.0025,,,,
9990,,,0.0025,,,,
9991,,,0.0025,,,,
9992,,,0.0025,,,,
9993,,,0.0025,,,,
9994,,,0.0025,,,,
9995,,,0.0025,,,,
9996,,,0.0025,,,,
9997,,,0.0025,,,,
9998,,,0.0025,,,,
9999,,,0.0025,,,,
10000,,,0.0025,,,,
10001,,,0.0025,,,,
10002,,,0.0025,,,,
10003,,,0.0025,,,,
10004,,,0.0025,,,,
10005,,,0.0025,,,,
10006,,,0.0025,,,,
10007,,,0.0025,,,,
10008,,,0.0025,,,,
10009,,,0.0025,,,,
10010,,,0.0025,,,,
10011,,,0.0025,,,,
10012,,,0.0025,,,,
10013,,,0.0025,,,,
10014,,,0.0025,,,,
10015,,,0.0025,,,,
10016,,,0.0025,,,,
10017,,,0.0025,,,,
10018,,,0.0025,,,,
10019,,,0.0025,,,,
10020,,,0.0025,,,,
10021,,,0.0025,,,,
10022,,,0.0025,,,,
10023,,,0.0025,,,,
10024,,,0.0025,,,,
10025,,,0.0025,,,,
10026,,,0.0025,,,,
10027,,,0.0025,,,,
10028,,,0.0025,,,,
10029,,,0.0025,,,,
10030,,,0.0025,,,,
10031,,,0.0025,,,,
10032,,,0.0025,,,,
10033,,,0.0025,,,,
10034,,,0.0025,,,,
10035,,,0.0025,,,,
10036,,,0.0025,,,,
10037,,,0.0025,,,,
10038,,,0.0025,,,,
10039,,,0.0025,,,,
10040,,,0.0025,,,,
10041,,,0.0025,,,,
10042,,,0.0025,,,,
10043,,,0.0025,,,,
10044,,,0.0025,,,,
10045,,,0.0025,,,,
10046,,,0.0025,,,,
10047,,,0.0025,,,,
10048,,,0.0025,,,,
10049,,,0.0025,,,,
10050,,,0.0025,,,,
10051,,,0.0025,,,,
10052,,,0.0025,,,,
10053,,,0.0025,,,,
10054,,,0.0025,,,,
10055,,,0.0025,,,,
10056,,,0.0025,,,,
10057,,,0.0025,,,,
10058,,,0.0025,,,,
10059,,,0.0025,,,,
10060,,,0.0025,,,,
10061,,,0.0025,,,,
10062,,,0.0025,,,,
10063,,,0.0025,,,,
10064,,,0.0025,,,,
10065,,,0.0025,,,,
10066,,,0.0025,,,,
10067,,,0.0025,,,,
10068,,,0.0025,,,,
10069,,,0.0025,,,,
10070,,,0.0025,,,,
10071,,,0.0025,,,,
10072,,,0.0025,,,,
10073,,,0.0025,,,,
10074,,,0.0025,,,,
10075,,,0.0025,,,,
10076,,,0.0025,,,,
10077,,,0.0025,,,,
10078,,,0.0025,,,,
10079,,,0.0025,,,,
10080,,,0.0025,,,,
10081,,,0.0025,,,,
10082,,,0.0025,,,,
10083,,,0.0025,,,,
10084,,,0.0025,,,,
10085,,,0.0025,,,,
10086,,,0.0025,,,,
10087,,,0.0025,,,,
10088,,,0.0025,,,,
10089,,,0.0025,,,,
10090,,,0.0025,,,,
10091,,,0.0025,,,,
10092,,,0.0025,,,,
10093,,,0.0025,,,,
10094,,,0.0025,,,,
10095,,,0.0025,,,,
10096,,,0.0025,,,,
10097,,,0.0025,,,,
10098,,,0.0025,,,,
10099,,,0.0025,,,,
10100,,,0.0025,,,,
10101,,,0.0025,,,,
10102,,,0.0025,,,,
10103,,,0.0025,,,,
10104,,,0.0025,,,,
10105,,,0.0025,,,,
10106,,,0.0025,,,,
10107,,,0.0025,,,,
10108,,,0.0025,,,,
10109,,,0.0025,,,,
10110,,,0.0025,,,,
10111,,,0.0025,,,,
10112,,,0.0025,,,,
10113,,,0.0025,,,,
10114,,,0.0025,,,,
10115,,,0.0025,,,,
10116,,,0.0025,,,,
10117,,,0.0025,,,,
10118,,,0.0025,,,,
10119,,,0.0025,,,,
10120,,,0.0025,,,,
10121,,,0.0025,,,,
10122,,,0.0025,,,,
10123,,,0.0025,,,,
10124,,,0.0025,,,,
10125,,,0.0025,,,,
10126,,,0.0025,,,,
10127,,,0.0025,,,,
10128,,,0.0025,,,,
10129,,,0.0025,,,,
10130,,,0.0025,,,,
10131,,,0.0025,,,,
10132,,,0.0025,,,,
10133,,,0.0025,,,,
10134,,,0.0025,,,,
10135,,,0.0025,,,,
10136,,,0.0025,,,,
10137,,,0.0025,,,,
10138,,,0.0025,,,,
10139,,,0.0025,,,,
10140,,,0.0025,,,,
10141,,,0.0025,,,,
10142,,,0.0025,,,,
10143,,,0.0025,,,,
10144,,,0.0025,,,,
10145,,,0.0025,,,,
10146,,,0.0025,,,,
10147,,,0.0025,,,,
10148,,,0.0025,,,,
10149,,,0.0025,,,,
10150,,,0.0025,,,,
10151,,,0.0025,,,,
10152,,,0.0025,,,,
10153,,,0.0025,,,,
10154,,,0.0025,,,,
10155,,,0.0025,,,,
10156,,,0.0025,,,,
10157,,,0.0025,,,,
10158,,,0.0025,,,,
10159,,,0.0025,,,,
10160,,,0.0025,,,,
10161,,,0.0025,,,,
10162,,,0.0025,,,,
10163,,,0.0025,,,,
10164,,,0.0025,,,,
10165,,,0.0025,,,,
10166,,,0.0025,,,,
10167,,,0.0025,,,,
10168,,,0.0025,,,,
10169,,,0.0025,,,,
10170,,,0.0025,,,,
10171,,,0.0025,,,,
10172,,,0.0025,,,,
10173,,,0.0025,,,,
10174,,,0.0025,,,,
10175,,,0.0025,,,,
10176,,,0.0025,,,,
10177,,,0.0025,,,,
10178,,,0.0025,,,,
10179,,,0.0025,,,,
10180,,,0.0025,,,,
10181,,,0.0025,,,,
10182,,,0.0025,,,,
10183,,,0.0025,,,,
10184,,,0.0025,,,,
10185,,,0.0025,,,,
10186,,,0.0025,,,,
10187,,,0.0025,,,,
10188,,,0.0025,,,,
10189,,,0.0025,,,,
10190,,,0.0025,,,,
10191,,,0.0025,,,,
10192,,,0.0025,,,,
10193,,,0.0025,,,,
10194,,,0.0025,,,,
10195,,,0.0025,,,,
10196,,,0.0025,,,,
10197,,,0.0025,,,,
10198,,,0.0025,,,,
10199,,,0.0025,,,,
10200,,,0.0025,,,,
10201,,,0.0025,,,,
10202,,,0.0025,,,,
10203,,,0.0025,,,,
10204,,,0.0025,,,,
10205,,,0.0025,,,,
10206,,,0.0025,,,,
10207,,,0.0025,,,,
10208,,,0.0025,,,,
10209,,,0.0025,,,,
10210,,,0.0025,,,,
10211,,,0.0025,,,,
10212,,,0.0025,,,,
10213,,,0.0025,,,,
10214,,,0.0025,,,,
10215,,,0.0025,,,,
10216,,,0.0025,,,,
10217,,,0.0025,,,,
10218,,,0.0025,,,,
10219,,,0.0025,,,,
10220,,,0.0025,,,,
10221,,,0.0025,,,,
10222,,,0.0025,,,,
10223,,,0.0025,,,,
10224,,,0.0025,,,,
10225,,,0.0025,,,,
10226,,,0.0025,,,,
10227,,,0.0025,,,,
10228,,,0.0025,,,,
10229,,,0.0025,,,,
10230,,,0.0025,,,,
10231,,,0.0025,,,,
10232,,,0.0025,,,,
10233,,,0.0025,,,,
10234,,,0.0025,,,,
10235,,,0.0025,,,,
10236,,,0.0025,,,,
10237,,,0.0025,,,,
10238,,,0.0025,,,,
10239,,,0.0025,,,,
10240,,,0.0025,,,,
10241,,,0.0025,,,,
10242,,,0.0025,,,,
10243,,,0.0025,,,,
10244,,,0.0025,,,,
10245,,,0.0025,,,,
10246,,,0.0025,,,,
10247,,,0.0025,,,,
10248,,,0.0025,,,,
10249,,,0.0025,,,,
10250,,,0.0025,,,,
10251,,,0.0025,,,,
10252,,,0.0025,,,,
10253,,,0.0025,,,,
10254,,,0.0025,,,,
10255,,,0.0025,,,,
10256,,,0.0025,,,,
10257,,,0.0025,,,,
10258,,,0.0025,,,,
10259,,,0.0025,,,,
10260,,,0.0025,,,,
10261,,,0.0025,,,,
10262,,,0.0025,,,,
10263,,,0.0025,,,,
10264,,,0.0025,,,,
10265,,,0.0025,,,,
10266,,,0.0025,,,,
10267,,,0.0025,,,,
10268,,,0.0025,,,,
10269,,,0.0025,,,,
10270,,,0.0025,,,,
10271,,,0.0025,,,,
10272,,,0.0025,,,,
10273,,,0.0025,,,,
10274,,,0.0025,,,,
10275,,,0.0025,,,,
10276,,,0.0025,,,,
10277,,,0.0025,,,,
10278,,,0.0025,,,,
10279,,,0.0025,,,,
10280,,,0.0025,,,,
10281,,,0.0025,,,,
10282,,,0.0025,,,,
10283,,,0.0025,,,,
10284,,,0.0025,,,,
10285,,,0.0025,,,,
10286,,,0.0025,,,,
10287,,,0.0025,,,,
10288,,,0.0025,,,,
10289,,,0.0025,,,,
10290,,,0.0025,,,,
10291,,,0.0025,,,,
10292,,,0.0025,,,,
10293,,,0.0025,,,,
10294,,,0.0025,,,,
10295,,,0.0025,,,,
10296,,,0.0025,,,,
10297,,,0.0025,,,,
10298,,,0.0025,,,,
10299,,,0.0025,,,,
10300,,,0.0025,,,,
10301,,,0.0025,,,,
10302,,,0.0025,,,,
10303,,,0.0025,,,,
10304,,,0.0025,,,,
10305,,,0.0025,,,,
10306,,,0.0025,,,,
10307,,,0.0025,,,,
10308,,,0.0025,,,,
10309,,,0.0025,,,,
10310,,,0.0025,,,,
10311,,,0.0025,,,,
10312,,,0.0025,,,,
10313,,,0.0025,,,,
10314,,,0.0025,,,,
10315,,,0.0025,,,,
10316,,,0.0025,,,,
10317,,,0.0025,,,,
10318,,,0.0025,,,,
10319,,,0.0025,,,,
10320,,,0.0025,,,,
10321,,,0.0025,,,,
10322,,,0.0025,,,,
10323,,,0.0025,,,,
10324,,,0.0025,,,,
10325,,,0.0025,,,,
10326,,,0.0025,,,,
10327,,,0.0025,,,,
10328,,,0.0025,,,,
10329,,,0.0025,,,,
10330,,,0.0025,,,,
10331,,,0.0025,,,,
10332,,,0.0025,,,,
10333,,,0.0025,,,,
10334,,,0.0025,,,,
10335,,,0.0025,,,,
10336,,,0.0025,,,,
10337,,,0.0025,,,,
10338,,,0.0025,,,,
10339,,,0.0025,,,,
10340,,,0.0025,,,,
10341,,,0.0025,,,,
10342,,,0.0025,,,,
10343,,,0.0025,,,,
10344,,,0.0025,,,,
10345,,,0.0025,,,,
10346,,,0.0025,,,,
10347,,,0.0025,,,,
10348,,,0.0025,,,,
10349,,,0.0025,,,,
10350,,,0.0025,,,,
10351,,,0.0025,,,,
10352,,,0.0025,,,,
10353,,,0.0025,,,,
10354,,,0.0025,,,,
10355,,,0.0025,,,,
10356,,,0.0025,,,,
10357,,,0.0025,,,,
10358,,,0.0025,,,,
10359,,,0.0025,,,,
10360,,,0.0025,,,,
10361,,,0.0025,,,,
10362,,,0.0025,,,,
10363,,,0.0025,,,,
10364,,,0.0025,,,,
10365,,,0.0025,,,,
10366,,,0.0025,,,,
10367,,,0.0025,,,,
10368,,,0.0025,,,,
10369,,,0.0025,,,,
10370,,,0.0025,,,,
10371,,,0.0025,,,,
10372,,,0.0025,,,,
